date,trend_slug,trend_label,trend_query,baseline_term,country_panel,country_panel_rule,query_convention,analysis_transform,geo,country,trend_index,baseline_index,is_partial,trend_index_3m,baseline_index_3m,relative_interest,score_0_100
2025-06-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,50.0,False,1.3333333333333333,54.0,0.024691358024691357,12.213403880070546
2025-07-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,2.0,47.0,False,1.3333333333333333,51.333333333333336,0.025974025974025972,12.84786641929499
2025-08-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,2.0,48.0,False,1.3333333333333333,48.333333333333336,0.02758620689655172,13.645320197044333
2025-09-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,3.0,55.0,False,2.3333333333333335,50.0,0.04666666666666667,23.083333333333332
2025-10-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,1.0,56.0,False,2.0,53.0,0.03773584905660377,18.66576819407008
2025-11-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,3.0,81.0,False,2.3333333333333335,64.0,0.036458333333333336,18.033854166666668
2025-12-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,4.0,100.0,False,2.6666666666666665,79.0,0.03375527426160337,16.69680530440024
2026-01-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,3.0,76.0,False,3.3333333333333335,85.66666666666667,0.038910505836575876,19.24680377987771
2026-02-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,2.0,65.0,False,3.0,80.33333333333333,0.03734439834024896,18.47213989330172
2026-03-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,2.0,53.0,False,2.3333333333333335,64.66666666666667,0.03608247422680412,17.847938144329895
2026-04-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,2.0,52.0,False,2.0,56.666666666666664,0.03529411764705882,17.457983193277308
2026-05-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,0.0,58.0,False,1.3333333333333333,54.333333333333336,0.024539877300613494,12.138475021910603
2026-06-01,owala_water_bottle,Owala,owala drink bottle,drink bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",NZ,New Zealand,1.0,52.0,True,1.0,54.0,0.018518518518518517,9.160052910052908
2010-01-01,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,0.0,10.0,False,0.0,10.0,0.0,0.0
2010-02-01,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,0.0,9.0,False,0.0,9.5,0.0,0.0
2010-03-01,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,0.0,9.0,False,0.0,9.333333333333334,0.0,0.0
2010-04-01,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,0.0,11.0,False,0.0,9.666666666666666,0.0,0.0
2010-05-01,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,0.0,12.0,False,0.0,10.666666666666666,0.0,0.0
2010-06-01,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,0.0,11.0,False,0.0,11.333333333333334,0.0,0.0
2010-07-01,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,0.0,10.0,False,0.0,11.0,0.0,0.0
2010-08-01,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,0.0,16.0,False,0.0,12.333333333333334,0.0,0.0
2010-09-01,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,0.0,11.0,False,0.0,12.333333333333334,0.0,0.0
2010-10-01,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,0.0,9.0,False,0.0,12.0,0.0,0.0
2010-11-01,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,0.0,10.0,False,0.0,10.0,0.0,0.0
2010-12-01,owala_water_bottle,Owala,owala water bottle,water bottle,anglophone6_local_category_2004,"English-speaking OECD countries: Australia, Canada, Ireland, New Zealand, United Kingdom, and United States. Australia and New Zealand use `drink bottle`; the other countries use `water bottle`.",{brand} {local bottle category},"3-month trailing averages for brand and local category baseline, then brand_3m/baseline_3m",US,United States,0.0,10.0,False,0.0,9.666666666666666,0.0,0.0
